movieId,count,unique_users,last_timestamp,score,item_idx,title,genres
3015,144,144,1037917639,144.0,2121,Coma (1978),Thriller
2629,144,144,1034352464,144.0,939,"Love Letter, The (1999)",Comedy|Romance
258,144,144,1032652895,144.0,1696,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance
2166,144,144,1030231000,144.0,536,Return to Paradise (1998),Drama|Romance
1468,144,144,1030229028,144.0,1163,Booty Call (1997),Comedy|Romance
709,144,144,1029972438,144.0,2189,Oliver & Company (1988),Animation|Children's
3405,144,144,1024392445,144.0,1472,"Night to Remember, A (1958)",Action|Drama
328,144,144,1018275797,144.0,2365,Tales From the Crypt Presents, Demon Knight (1995)
459,143,143,1046188420,143.0,157,"Getaway, The (1994)",Action
299,143,143,1044161210,143.0,246,Priest (1994),Drama
65,143,143,1043969625,143.0,1227,Bio-Dome (1996),Comedy
3503,143,143,1043800346,143.0,977,Solaris (Solyaris) (1972),Drama|Sci-Fi
3864,143,143,1043551810,143.0,1678,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
3350,143,143,1039939977,143.0,2037,"Raisin in the Sun, A (1961)",Drama
2370,142,142,1042208300,142.0,849,"Emerald Forest, The (1985)",Action|Adventure|Drama
1863,142,142,1027963910,142.0,2878,Major League, Back to the Minors (1998)
1005,142,142,1019365780,142.0,1087,D3, The Mighty Ducks (1996)
1483,141,141,1045619613,141.0,1913,Crash (1996),Drama|Thriller
581,141,141,1044649473,141.0,299,"Celluloid Closet, The (1995)",Documentary
358,141,141,1043782962,141.0,1974,Higher Learning (1995),Drama
2575,141,141,1042822285,141.0,1635,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama
31,141,141,1041646800,141.0,2742,Dangerous Minds (1995),Drama
436,141,141,1038126706,141.0,1911,Color of Night (1994),Drama|Thriller
3689,141,141,1037841406,141.0,1408,Porky's II, The Next Day (1983)
3457,141,141,1035308941,141.0,954,Waking the Dead (1999),Drama
694,141,141,1027847847,141.0,1389,"Substitute, The (1996)",Action
3091,141,141,1026925151,141.0,1611,Kagemusha (1980),Drama|War
3385,141,141,1026663723,141.0,2551,Volunteers (1985),Comedy
2956,141,141,1024619682,141.0,1905,Someone to Watch Over Me (1987),Action|Crime|Thriller
2354,141,141,1017456112,141.0,2200,"Rugrats Movie, The (1998)",Animation|Children's|Comedy
2154,140,140,1043783868,140.0,1420,How Stella Got Her Groove Back (1998),Drama|Romance
2069,140,140,1040976161,140.0,2096,"Trip to Bountiful, The (1985)",Drama
637,140,140,1034552790,140.0,2145,Sgt. Bilko (1996),Comedy
267,140,140,1027847847,140.0,1342,Major Payne (1994),Comedy
2475,140,140,1025963853,140.0,2744,52 Pick-Up (1986),Action|Mystery|Thriller
378,140,140,1013816702,140.0,1368,Speechless (1994),Comedy|Romance
177,139,139,1044378342,139.0,1939,Lord of Illusions (1995),Horror
3063,139,139,1044152893,139.0,1337,Poison Ivy (1992),Thriller
3028,139,139,1043870299,139.0,1515,"Taming of the Shrew, The (1967)",Comedy
140,139,139,1042864175,139.0,1761,Up Close and Personal (1996),Drama|Romance
2596,139,139,1041862893,139.0,2138,SLC Punk! (1998),Comedy|Drama
2492,139,139,1022557228,139.0,1780,20 Dates (1998),Comedy
3445,139,139,1016721112,139.0,3042,Eyes of Laura Mars (1978),Mystery|Thriller
3616,138,138,1045581470,138.0,1883,Loser (2000),Comedy|Romance
248,138,138,1041973625,138.0,696,Houseguest (1994),Comedy
1554,138,138,1030916747,138.0,281,"Pillow Book, The (1995)",Drama|Romance
3846,138,138,1019672099,138.0,1396,Easy Money (1983),Comedy
548,137,137,1045946656,137.0,2500,Terminal Velocity (1994),Action
2748,137,137,1044987808,137.0,1698,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
1726,137,137,1044900431,137.0,1998,"Postman, The (1997)",Drama
2612,136,136,1044744417,136.0,1571,Mildred Pierce (1945),Drama
1306,136,136,1043942619,136.0,1261,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi
1419,136,136,1035933891,136.0,1638,Walkabout (1971),Drama
1014,136,136,1035722149,136.0,1790,Pollyanna (1960),Children's|Comedy|Drama
2554,136,136,1024075677,136.0,989,Children of the Damned (1963),Horror|Sci-Fi|Thriller
3054,136,136,1020385615,136.0,2182,Pokémon, The First Movie (1998)
2365,136,136,1018060988,136.0,2013,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
2195,135,135,1046188105,135.0,1125,Dirty Work (1998),Comedy
839,135,135,1043783913,135.0,1053,Crow," City of Angels, The (1996)"
3889,135,135,1042488544,135.0,1054,Highlander, Endgame (2000)
2660,135,135,1041968245,135.0,974,"Thing From Another World, The (1951)",Sci-Fi
695,135,135,1036307832,135.0,2018,True Crime (1995),Mystery|Thriller
1011,135,135,1029649987,135.0,1860,Herbie Rides Again (1974),Adventure|Children's|Comedy
1836,135,135,1026663631,135.0,5,"Last Days of Disco, The (1998)",Drama
2757,135,135,1020442362,135.0,1313,Frances (1982),Drama
3937,135,135,1019670918,135.0,1712,Runaway (1984),Sci-Fi|Thriller
558,135,135,1016250790,135.0,2197,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy
2310,134,134,1043781504,134.0,2006,"Mighty, The (1998)",Drama
3327,134,134,1039928518,134.0,2348,Beyond the Mat (2000),Documentary
1681,134,134,1038718416,134.0,2294,Mortal Kombat, Annihilation (1997)
3475,134,134,1037374362,134.0,2678,"Place in the Sun, A (1951)",Drama|Romance
2654,134,134,1022013140,134.0,2468,"Wolf Man, The (1941)",Horror
135,133,133,1044238912,133.0,1339,Down Periscope (1996),Comedy
2851,133,133,1044067218,133.0,1914,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
1897,133,133,1043781584,133.0,374,High Art (1998),Drama|Romance
2924,133,133,1043182488,133.0,2234,Drunken Master (Zui quan) (1979),Action|Comedy
2996,133,133,1042823346,133.0,2659,Music of the Heart (1999),Drama
3206,133,133,1036723373,133.0,1356,Against All Odds (1984),Romance
1992,133,133,1030042927,133.0,2379,Child's Play 2 (1990),Horror
479,133,133,1016723410,133.0,2642,Judgment Night (1993),Action
1190,132,132,1043782312,132.0,1980,Tie Me Up! Tie Me Down! (1990),Drama
936,132,132,1027889493,132.0,2302,Ninotchka (1939),Comedy|Romance
556,132,132,1018412450,132.0,1256,"War Room, The (1993)",Documentary
2048,131,131,1045000157,131.0,2279,"Great Mouse Detective, The (1986)",Animation|Children's
2526,131,131,1044984685,131.0,1011,Meteor (1979),Sci-Fi
1498,131,131,1043782594,131.0,792,Inventing the Abbotts (1997),Drama|Romance
2561,131,131,1041646647,131.0,2449,True Crime (1999),Crime|Thriller
1085,131,131,1031340616,131.0,1470,"Old Man and the Sea, The (1958)",Adventure|Drama
829,131,131,1017608934,131.0,1866,Joe's Apartment (1996),Comedy|Musical
2458,130,130,1046186829,130.0,2467,Armed and Dangerous (1986),Comedy|Crime
2726,130,130,1042512484,130.0,1243,"Killing, The (1956)",Crime|Film-Noir
948,130,130,1039638907,130.0,1621,Giant (1956),Drama
3120,130,130,1036310892,130.0,1206,"Distinguished Gentleman, The (1992)",Comedy
2169,130,130,1032651280,130.0,2272,Dead Man on Campus (1998),Comedy
3142,130,130,1016722714,130.0,1676,U2, Rattle and Hum (1988)
1985,129,129,1041626897,129.0,1736,Halloween 4, The Return of Michael Myers (1988)
2027,129,129,1041613090,129.0,1690,Mafia! (1998),Comedy|Crime
3287,129,129,1037341638,129.0,1345,"Tigger Movie, The (2000)",Animation|Children's
2241,129,129,1036725422,129.0,1239,Class (1983),Comedy
1176,129,129,1032133627,129.0,1487,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama
3584,129,129,1027093662,129.0,1404,Breathless (1983),Action|Drama|Romance|Thriller
227,129,129,1026879530,129.0,2538,Drop Zone (1994),Action
544,129,129,1017444626,129.0,2436,Striking Distance (1993),Action
3564,128,128,1046188299,128.0,2061,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
2212,128,128,1045000332,128.0,2103,"Man Who Knew Too Much, The (1934)",Thriller
2040,128,128,1043799154,128.0,598,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy
1623,128,128,1041432903,128.0,1895,Wishmaster (1997),Horror
2151,128,128,1041430619,128.0,2870,"Gods Must Be Crazy II, The (1989)",Comedy
3436,128,128,1036724647,128.0,1767,Dying Young (1991),Drama|Romance
2860,128,128,1035827691,128.0,1124,Blue Streak (1999),Comedy
100,128,128,1032136995,128.0,1909,City Hall (1996),Drama|Thriller
662,128,128,1030147925,128.0,2909,Fear (1996),Thriller
2068,128,128,1030013379,128.0,2627,Fanny and Alexander (1982),Drama
3571,127,127,1044655634,127.0,1966,Time Code (2000),Drama
305,127,127,1044154056,127.0,1792,Ready to Wear (Pret-A-Porter) (1994),Comedy
851,127,127,1043783564,127.0,2327,Basquiat (1996),Drama
3915,127,127,1042841313,127.0,2323,Girlfight (2000),Drama
1382,127,127,1041739230,127.0,2944,Marked for Death (1990),Action|Drama
1999,127,127,1040974956,127.0,2370,"Exorcist III, The (1990)",Horror
2967,127,127,1037916055,127.0,630,"Bad Seed, The (1956)",Drama|Thriller
1986,127,127,1035900012,127.0,1737,Halloween 5, The Revenge of Michael Myers (1989)
360,127,127,1017759193,127.0,1850,I Love Trouble (1994),Action|Comedy
2337,126,126,1039274516,126.0,256,Velvet Goldmine (1998),Drama
2443,126,126,1037947827,126.0,1759,Playing by Heart (1998),Drama|Romance
23,126,126,1030147900,126.0,1879,Assassins (1995),Thriller
1024,126,126,1028159880,126.0,2219,"Three Caballeros, The (1945)",Animation|Children's|Musical
1465,126,126,1026885411,126.0,2634,Rosewood (1997),Drama
2280,125,125,1045857818,125.0,2343,Clay Pigeons (1998),Crime
2817,125,125,1037840731,125.0,1526,Aces, Iron Eagle III (1992)
3182,124,124,1046118380,124.0,828,Mr. Death, The Rise and Fall of Fred A. Leuchter Jr. (1999)
1484,124,124,1043781525,124.0,2896,"Daytrippers, The (1996)",Mystery
547,124,124,1037841406,124.0,2779,Surviving the Game (1994),Action|Adventure|Thriller
3925,124,124,1037433988,124.0,2341,Stranger Than Paradise (1984),Comedy
2498,123,123,1044805014,123.0,776,My Favorite Martian (1999),Comedy|Sci-Fi
2170,123,123,1041432921,123.0,2172,Wrongfully Accused (1998),Action|Comedy
213,123,123,1032133721,123.0,2516,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama
761,123,123,1030042725,123.0,2778,"Phantom, The (1996)",Adventure
1018,123,123,1016490411,123.0,1793,That Darn Cat! (1965),Children's|Comedy|Mystery
2436,122,122,1045348693,122.0,675,Tea with Mussolini (1999),Comedy
1938,122,122,1043068730,122.0,2108,"Lost Weekend, The (1945)",Drama
3604,122,122,1042232961,122.0,414,Gypsy (1962),Musical
3225,122,122,1034352230,122.0,2274,Down to You (2000),Comedy|Romance
3286,122,122,1027749137,122.0,1525,Snow Day (2000),Comedy
3690,122,122,1024077526,122.0,1409,Porky's Revenge (1985),Comedy
627,121,121,1046276283,121.0,2488,"Last Supper, The (1995)",Drama|Thriller
3600,121,121,1045690252,121.0,416,Blue Hawaii (1961),Comedy|Musical
3794,121,121,1044565542,121.0,2007,Chuck & Buck (2000),Comedy|Drama
801,121,121,1042733237,121.0,2185,Harriet the Spy (1996),Children's|Comedy
2364,121,121,1041430619,121.0,2021,Godzilla (Gojira) (1984),Action|Sci-Fi
1003,121,121,1036724921,121.0,1412,Extreme Measures (1996),Drama|Thriller
2828,121,121,1032652750,121.0,934,Dudley Do-Right (1999),Children's|Comedy
1390,121,121,1031075840,121.0,1373,My Fellow Americans (1996),Comedy
1305,121,121,1022377675,121.0,1952,"Paris, Texas (1984)",Drama
2290,121,121,1021920641,121.0,2098,Stardust Memories (1980),Comedy|Drama
691,121,121,1020105232,121.0,1682,Mrs. Winterbourne (1996),Comedy|Romance
346,120,120,1043552481,120.0,1836,Backbeat (1993),Drama|Musical
810,120,120,1035165106,120.0,2289,Kazaam (1996),Children's|Comedy|Fantasy
3758,120,120,1017693657,120.0,1716,Communion (1989),Drama|Sci-Fi|Thriller
74,120,120,1016590266,120.0,1348,Bed of Roses (1996),Drama|Romance
3554,119,119,1046022008,119.0,1489,Love and Basketball (2000),Drama|Romance
2888,119,119,1045791030,119.0,935,Drive Me Crazy (1999),Comedy|Romance
2325,119,119,1043783802,119.0,819,Orgazmo (1997),Comedy
352,119,119,1043783542,119.0,2615,Crooklyn (1994),Comedy
1804,119,119,1043783527,119.0,915,"Newton Boys, The (1998)",Crime|Drama
1942,119,119,1036964337,119.0,2336,All the King's Men (1949),Drama
2500,119,119,1033137881,119.0,1888,Jawbreaker (1999),Comedy
2535,119,119,1027277679,119.0,2317,Earthquake (1974),Action
2181,118,118,1044631229,118.0,2337,Marnie (1964),Thriller
3045,118,118,1042207877,118.0,1787,Peter's Friends (1992),Comedy|Drama
2932,118,118,1041628583,118.0,1588,Days of Heaven (1978),Drama
2882,118,118,1030909299,118.0,877,Jakob the Liar (1999),Drama
3130,118,118,1030120261,118.0,1388,Bonfire of the Vanities (1990),Comedy
2360,117,117,1044567020,117.0,2517,"Celebration, The (Festen) (1998)",Drama
3824,117,117,1043334968,117.0,2276,Autumn in New York (2000),Drama|Romance
199,117,117,1041966969,117.0,408,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical
2899,117,117,1040298312,117.0,2184,Gulliver's Travels (1939),Adventure|Animation|Children's
523,117,117,1036962362,117.0,2631,Ruby in Paradise (1993),Drama
521,117,117,1022206250,117.0,1252,Romeo Is Bleeding (1993),Crime|Thriller
1658,116,116,1046189237,116.0,1707,"Life Less Ordinary, A (1997)",Romance|Thriller
159,116,116,1042264028,116.0,1876,Clockers (1995),Drama
1919,116,116,1038970548,116.0,2146,Madeline (1998),Children's|Comedy
2514,116,116,1038718210,116.0,2654,Pet Sematary II (1992),Horror
1330,116,116,1035811138,116.0,2965,April Fool's Day (1986),Comedy|Horror
3557,116,116,1032458678,116.0,1906,Jennifer 8 (1992),Thriller
2460,116,116,1022082509,116.0,1730,"Texas Chainsaw Massacre 2, The (1986)",Horror
123,115,115,1041278522,115.0,1636,Chungking Express (1994),Drama|Mystery|Romance
2491,115,115,1041211158,115.0,1747,Simply Irresistible (1999),Comedy|Romance
79,114,114,1043615915,114.0,2088,"Juror, The (1996)",Drama|Thriller
1978,114,114,1043295045,114.0,1813,Friday the 13th Part V, A New Beginning (1985)
334,114,114,1043264817,114.0,1464,Vanya on 42nd Street (1994),Drama
506,114,114,1035918463,114.0,364,Orlando (1993),Drama
257,114,114,1030069020,114.0,920,Just Cause (1995),Mystery|Thriller
1904,113,113,1045169874,113.0,2154,Henry Fool (1997),Comedy|Drama
1667,113,113,1041431135,113.0,2536,Mad City (1997),Action|Drama
1998,113,113,1041430082,113.0,2622,Exorcist II, The Heretic (1977)
1941,113,113,1031910682,113.0,2523,Hamlet (1948),Drama
2451,113,113,1030993105,113.0,2371,"Gate, The (1987)",Horror
3401,113,113,1021743285,113.0,2668,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3709,113,113,1021598390,113.0,2656,Sleepwalkers (1992),Horror
2095,113,113,999402009,113.0,2980,"Shaggy D.A., The (1976)",Children's|Comedy
169,113,113,997175603,113.0,2204,Free Willy 2, The Adventure Home (1995)
1996,112,112,1046189972,112.0,2386,Poltergeist III (1988),Horror|Thriller
3936,112,112,1044631865,112.0,2319,"Phantom of the Opera, The (1943)",Drama|Thriller
1979,112,112,1043295045,112.0,1814,Friday the 13th Part VI, Jason Lives (1986)
2272,112,112,1036723664,112.0,907,One True Thing (1998),Drama
1363,112,112,1034352753,112.0,2090,"Preacher's Wife, The (1996)",Drama
1592,112,112,1034352091,112.0,2205,Air Bud (1997),Children's|Comedy
312,112,112,1029990501,112.0,1204,Stuart Saves His Family (1995),Comedy
3840,112,112,1017694179,112.0,2375,Pumpkinhead (1988),Horror
3725,112,112,1001121988,112.0,1630,American Pop (1981),Animation|Musical
2351,111,111,1042410780,111.0,2713,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama
63,111,111,1042262310,111.0,2267,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
2975,111,111,1039273171,111.0,930,"Best Man, The (1999)",Drama
1598,111,111,1025965859,111.0,2962,Desperate Measures (1998),Crime|Drama|Thriller
2418,110,110,1046189745,110.0,1400,Nothing in Common (1986),Comedy
3115,110,110,1045895694,110.0,2136,Flawless (1999),Drama
1069,110,110,1030342404,110.0,955,"Murder, My Sweet (1944)",Film-Noir|Thriller
2173,110,110,1013127332,110.0,1009,Navigator," A Mediaeval Odyssey, The (1988)"
2165,109,109,1046199975,109.0,1975,Your Friends and Neighbors (1998),Drama
1686,109,109,1044900324,109.0,1907,Red Corner (1997),Crime|Thriller
2016,109,109,1044899992,109.0,1863,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western
1629,109,109,1044284004,109.0,2083,"MatchMaker, The (1997)",Comedy|Romance
1606,109,109,1027847033,109.0,1047,Kull the Conqueror (1997),Action|Adventure
1855,108,108,1046189115,108.0,2466,Krippendorf's Tribe (1998),Comedy
3330,108,108,1045954845,108.0,2126,Splendor in the Grass (1961),Drama
1366,108,108,1043782886,108.0,2080,"Crucible, The (1996)",Drama
1043,108,108,1041428032,108.0,387,To Gillian on Her 37th Birthday (1996),Drama|Romance
2988,108,108,1039783742,108.0,2632,Melvin and Howard (1980),Drama
229,108,108,1035916032,108.0,380,Death and the Maiden (1994),Drama|Thriller
2940,107,107,1045895808,107.0,2105,Gilda (1946),Film-Noir
1935,107,107,1043844911,107.0,2050,How Green Was My Valley (1941),Drama
3627,107,107,1042295484,107.0,2522,Carnival of Souls (1962),Horror|Thriller
2782,107,107,1040975224,107.0,1158,Pit and the Pendulum (1961),Horror
575,107,107,1034352462,107.0,1858,"Little Rascals, The (1994)",Children's|Comedy
2669,107,107,1019403298,107.0,1702,Pork Chop Hill (1959),War
743,107,107,1017798442,107.0,551,Spy Hard (1996),Comedy
3901,106,106,1043334704,106.0,2316,Duets (2000),Comedy|Drama
2066,106,106,1042049967,106.0,1447,Out of the Past (1947),Film-Noir
3807,106,106,1041430153,106.0,1726,Sinbad and the Eye of the Tiger (1977),Action|Adventure
451,106,106,1004487216,106.0,2078,Flesh and Bone (1993),Drama|Mystery|Romance
692,106,106,986546136,106.0,2169,Solo (1996),Action|Sci-Fi|Thriller
187,105,105,1045895160,105.0,1270,Party Girl (1995),Comedy
1984,105,105,1045595663,105.0,1735,Halloween III, Season of the Witch (1983)
1192,105,105,1043941831,105.0,277,Paris Is Burning (1990),Documentary
907,105,105,1037240403,105.0,1547,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
3406,105,105,1035342705,105.0,1701,Captain Horatio Hornblower (1951),Action|Adventure|War
2548,105,105,1032652153,105.0,2657,Rage," Carrie 2, The (1999)"
809,105,105,1029459794,105.0,2646,Fled (1996),Action|Adventure
393,105,105,1028737771,105.0,437,Street Fighter (1994),Action
425,105,105,1020314827,105.0,1312,Blue Sky (1994),Drama|Romance
465,105,105,1014961546,105.0,487,Heaven & Earth (1993),Action|Drama|War
941,105,105,1008622302,105.0,2238,"Mark of Zorro, The (1940)",Adventure
2314,104,104,1045995723,104.0,505,Beloved (1998),Drama
886,104,104,1044900493,104.0,1890,Bulletproof (1996),Action
1399,104,104,1043783345,104.0,2762,Marvin's Room (1996),Drama
2050,104,104,1040417281,104.0,1859,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
2937,104,104,1037432111,104.0,2309,"Palm Beach Story, The (1942)",Comedy
1824,104,104,1032138059,104.0,2314,Homegrown (1998),Comedy|Thriller
3017,104,104,1026486130,104.0,1218,Creepshow 2 (1987),Horror
3767,104,104,1018279609,104.0,2177,Missing in Action 2, The Beginning (1985)
3923,104,104,1017759011,104.0,2022,Return of the Fly (1959),Horror|Sci-Fi
1535,103,103,1046189428,103.0,329,Love! Valour! Compassion! (1997),Drama|Romance
835,103,103,1044716417,103.0,1827,Foxfire (1996),Drama
781,103,103,1044153307,103.0,2478,Stealing Beauty (1996),Drama
3357,103,103,1043551305,103.0,2322,East-West (Est-ouest) (1999),Drama|Romance
3599,103,103,1039940899,103.0,1548,Anchors Aweigh (1945),Comedy|Musical
2978,103,103,1037947686,103.0,2271,Three to Tango (1999),Comedy|Romance
2149,103,103,1013536791,103.0,1294,House II, The Second Story (1987)
2624,102,102,1046208033,102.0,2821,After Life (1998),Drama
259,102,102,1046189115,102.0,1984,Kiss of Death (1995),Crime|Drama|Thriller
3872,102,102,1044519117,102.0,2320,"Suddenly, Last Summer (1959)",Drama
2645,102,102,1043942559,102.0,2361,Dracula (1958),Horror
2587,102,102,1041665302,102.0,2686,Life (1999),Comedy
2570,102,102,1037240618,102.0,2525,"Walk on the Moon, A (1999)",Drama|Romance
1827,102,102,1036823411,102.0,1663,"Big One, The (1997)",Comedy|Documentary
9,102,102,1027964027,102.0,2144,Sudden Death (1995),Action
2898,102,102,1020645415,102.0,2653,"Dark Half, The (1993)",Horror|Mystery
387,102,102,1011534735,102.0,2434,"Low Down Dirty Shame, A (1994)",Action|Comedy
1332,102,102,978981368,102.0,3025,"Believers, The (1987)",Horror|Thriller
1816,101,101,1039504122,101.0,1981,Two Girls and a Guy (1997),Comedy|Drama
2051,101,101,1036311724,101.0,2880,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
3628,101,101,1022015371,101.0,1703,Flying Tigers (1942),Action|Drama|War
735,101,101,1021600542,101.0,1930,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
3094,101,101,1019972525,101.0,2506,Maurice (1987),Drama|Romance
3643,101,101,983468927,101.0,1704,"Fighting Seabees, The (1944)",Action|Drama|War
1004,101,101,979519018,101.0,2168,"Glimmer Man, The (1996)",Action|Thriller
26,100,100,1046189862,100.0,1109,Othello (1995),Drama
1432,100,100,1046189512,100.0,2077,Metro (1997),Action
978,100,100,1045451532,100.0,2034,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
2920,100,100,1043869051,100.0,864,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
3946,100,100,1041613387,100.0,2213,Get Carter (2000),Action|Drama|Thriller
766,100,100,1039503856,100.0,1961,I Shot Andy Warhol (1996),Drama
1758,100,100,1038286187,100.0,3120,Dangerous Beauty (1998),Drama
190,100,100,1037240328,100.0,1901,Safe (1995),Thriller
1362,100,100,1036258972,100.0,3022,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
569,100,100,1034199995,100.0,402,Little Big League (1994),Children's|Comedy
3799,100,100,1030229247,100.0,264,Pokémon the Movie 2000 (2000),Animation|Children's
2327,100,100,1029989941,100.0,2376,Tales from the Darkside, The Movie (1990)
445,100,100,995838166,100.0,1330,Fatal Instinct (1993),Comedy
2927,99,99,1044801437,99.0,2254,Brief Encounter (1946),Drama|Romance
13,99,99,1044066530,99.0,1689,Balto (1995),Animation|Children's
57,99,99,1043783480,99.0,2763,Home for the Holidays (1995),Drama
1981,99,99,1043295045,99.0,1816,Friday the 13th Part VIII, Jason Takes Manhattan (1989)
2435,99,99,1041430907,99.0,2068,Hurlyburly (1998),Drama
2799,99,99,1034057959,99.0,2960,Problem Child 2 (1991),Comedy
126,99,99,1029808333,99.0,1944,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy
3726,98,98,1041136539,98.0,1477,Assault on Precinct 13 (1976),Action|Thriller
897,98,98,1028393097,98.0,1699,For Whom the Bell Tolls (1943),Adventure|War
1051,98,98,1024259422,98.0,1967,Trees Lounge (1996),Drama
2182,98,98,1023477818,98.0,2347,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
2970,98,98,1020106617,98.0,2717,Fitzcarraldo (1982),Adventure|Drama
2903,98,98,1016722384,98.0,2977,Psycho III (1986),Horror|Thriller
2495,98,98,1009005065,98.0,2518,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi
489,97,97,1044900570,97.0,1801,Made in America (1993),Comedy
3544,97,97,1043444437,97.0,2920,Shakes the Clown (1991),Comedy
1008,97,97,1041185704,97.0,2546,"Davy Crockett, King of the Wild Frontier (1955)",Western
388,97,97,1039943399,97.0,2755,Boys Life (1995),Drama
944,97,97,1036187429,97.0,2304,Lost Horizon (1937),Drama
2239,97,97,1033429363,97.0,1607,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
66,97,97,1030919213,97.0,1710,Lawnmower Man 2, Beyond Cyberspace (1996)
3214,97,97,1030228734,97.0,2549,American Flyers (1985),Drama
1993,97,97,1016471709,97.0,2382,Child's Play 3 (1992),Horror
71,96,96,1046188208,96.0,2318,Fair Game (1995),Action
3391,96,96,1044998434,96.0,2740,Who's That Girl? (1987),Comedy
3497,96,96,1042222900,96.0,2431,Max Dugan Returns (1983),Comedy
2356,96,96,1041613176,96.0,1802,Celebrity (1998),Comedy
3943,96,96,1041611867,96.0,1484,Bamboozled (2000),Comedy
2519,96,96,1041430867,96.0,2236,House on Haunted Hill (1958),Horror
2036,96,96,1038718023,96.0,2209,Blank Check (1994),Children's|Comedy
1162,96,96,1035343533,96.0,1652,"Ruling Class, The (1972)",Comedy
2725,95,95,1045669527,95.0,370,Twin Falls Idaho (1999),Drama
1841,95,95,1036518714,95.0,2410,"Gingerbread Man, The (1998)",Drama|Thriller
3379,95,95,1031910789,95.0,2706,On the Beach (1959),Drama
2178,95,95,1022712801,95.0,1554,Frenzy (1972),Thriller
2347,95,95,1022015279,95.0,2253,"Pope of Greenwich Village, The (1984)",Action
1352,94,94,1046186717,94.0,1904,Albino Alligator (1996),Crime|Thriller
3895,94,94,1045946528,94.0,2275,"Watcher, The (2000)",Crime|Thriller
1111,94,94,1044631865,94.0,2511,Microcosmos (Microcosmos, Le peuple de l'herbe) (1996)
1167,94,94,1041430542,94.0,2334,Dear God (1996),Comedy
1460,94,94,1034352893,94.0,2207,That Darn Cat! (1997),Children's|Comedy|Mystery
1161,94,94,1033683294,94.0,2120,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama
501,94,94,1032133523,94.0,265,Naked (1993),Drama
421,94,94,1028506979,94.0,852,Black Beauty (1994),Adventure|Children's
3613,94,94,1023992604,94.0,2111,Things Change (1988),Comedy
2661,94,94,1017759011,94.0,990,It Came from Outer Space (1953),Sci-Fi
2634,93,93,1046454548,93.0,2364,"Mummy, The (1959)",Horror
2472,93,93,1046199674,93.0,2113,Tough Guys (1986),Comedy
456,93,93,1042823561,93.0,1953,Fresh (1994),Drama
72,93,93,1040776307,93.0,2224,Kicking and Screaming (1995),Comedy|Drama
3076,93,93,1039942501,93.0,1786,Irma la Douce (1963),Comedy
2084,93,93,1039292873,93.0,2282,Newsies (1992),Children's|Musical
171,93,93,1038545906,93.0,2439,Jeffrey (1995),Comedy
3096,93,93,1035343370,93.0,1497,My Man Godfrey (1957),Comedy
998,93,93,1033513735,93.0,2331,Set It Off (1996),Action|Crime
606,93,93,1028507759,93.0,2385,Candyman, Farewell to the Flesh (1995)
181,93,93,1026850457,93.0,2201,Mighty Morphin Power Rangers, The Movie (1995)
929,93,93,1022566935,93.0,2104,Foreign Correspondent (1940),Thriller
3275,92,92,1045955555,92.0,2581,"Boondock Saints, The (1999)",Action|Comedy
2330,92,92,1043780726,92.0,2628,Hands on a Hard Body (1996),Documentary
3470,92,92,1036980190,92.0,2609,Dersu Uzala (1974),Adventure|Drama
3908,92,92,1032652620,92.0,2064,Urban Legends, Final Cut (2000)
3509,92,92,1015137613,92.0,1882,Black and White (1999),Drama
